,Unnamed: 0,GPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
3852,3852,NVIDIA GeForce GTX 880M,GPU,2014-03-12,28.0,122.0,294.0,3540.0,954.0,TSMC,NVIDIA,,3050.0,127.1
3854,3854,NVIDIA GeForce GTX 1050 Ti Mobile,GPU,2017-01-03,14.0,75.0,132.0,3300.0,1493.0,Samsung,NVIDIA,38.88,2488.0,77.76
3856,3856,NVIDIA GeForce4 MX 440-8x,GPU,2002-09-25,150.0,,65.0,29.0,275.0,TSMC,NVIDIA,,,
3859,3859,NVIDIA Tesla X2070,GPU,2011-07-25,40.0,225.0,520.0,3000.0,651.0,TSMC,NVIDIA,,1332.0,666.1
3861,3861,NVIDIA GeForce GT 520 PCI,GPU,2011-04-13,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA,,155.5,12.96
3862,3862,NVIDIA NVS 5200M,GPU,2012-06-01,28.0,25.0,116.0,585.0,625.0,TSMC,NVIDIA,,240.0,20.0
3863,3863,NVIDIA NVS 5400M,GPU,2012-06-01,40.0,35.0,116.0,585.0,660.0,TSMC,NVIDIA,,253.4,21.12
3864,3864,NVIDIA Quadro FX 540,GPU,2004-08-09,110.0,25.0,154.0,146.0,300.0,TSMC,NVIDIA,,,
3867,3867,NVIDIA GeForce GTX 1660 SUPER,GPU,2019-10-29,12.0,125.0,284.0,6600.0,1530.0,TSMC,NVIDIA,10050.0,5027.0,157.1
3876,3876,NVIDIA A10G,GPU,2021-04-12,8.0,150.0,628.0,28300.0,1320.0,Samsung,NVIDIA,31520.0,31520.0,985.0
3879,3879,NVIDIA GeForce GTX 1050,GPU,2016-10-25,14.0,75.0,132.0,3300.0,1354.0,Samsung,NVIDIA,29.1,1862.0,58.2
3885,3885,NVIDIA GeForce 320M,GPU,2010-04-01,40.0,23.0,100.0,486.0,450.0,Unknown,NVIDIA,,91.2,
3887,3887,NVIDIA Switch GPU 20nm,GPU,2017-03-17,20.0,15.0,118.0,2000.0,384.0,TSMC,NVIDIA,786.4,393.2,12.29
3890,3890,NVIDIA GeForce GT 230 OEM,GPU,2009-04-27,55.0,75.0,260.0,754.0,500.0,TSMC,NVIDIA,,240.0,
3891,3891,NVIDIA Tesla P6,GPU,2017-03-24,16.0,90.0,314.0,7200.0,1012.0,TSMC,NVIDIA,96.38,6169.0,192.8
3893,3893,NVIDIA GeForce 705M,GPU,NaT,40.0,15.0,79.0,292.0,738.0,TSMC,NVIDIA,,141.7,11.81
3894,3894,NVIDIA GeForce GTX 1080 Ti,GPU,2017-03-10,16.0,250.0,471.0,11800.0,1481.0,TSMC,NVIDIA,177.2,11340.0,354.4
3895,3895,NVIDIA GeForce GT 330 OEM,GPU,2010-02-02,65.0,75.0,324.0,754.0,500.0,TSMC,NVIDIA,,240.0,
3899,3899,NVIDIA GRID K520Q,GPU,2014-07-02,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,,2289.0,95.36
3903,3903,NVIDIA GeForce GT 430,GPU,2010-10-11,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
3906,3906,NVIDIA GeForce Go 7700,GPU,2006-08-01,90.0,,125.0,177.0,450.0,TSMC,NVIDIA,,,
3907,3907,NVIDIA Tesla C2075,GPU,2011-07-25,40.0,247.0,520.0,3000.0,574.0,TSMC,NVIDIA,,1028.0,513.9
3911,3911,NVIDIA A100 PCIe,GPU,2020-06-22,7.0,250.0,826.0,54200.0,765.0,TSMC,NVIDIA,77970.0,19490.0,9746.0
3913,3913,NVIDIA Quadro P3200 Max-Q,GPU,2018-02-21,16.0,75.0,314.0,7200.0,1139.0,TSMC,NVIDIA,78.62,5032.0,157.2
3918,3918,NVIDIA GeForce GTX 675MX,GPU,2012-10-01,28.0,100.0,294.0,3540.0,654.0,TSMC,NVIDIA,,1256.0,52.32
3919,3919,NVIDIA GeForce 6100,GPU,2004-10-11,90.0,,,,425.0,Unknown,NVIDIA,,,
3920,3920,NVIDIA GeForce 945M,GPU,2015-10-27,28.0,75.0,148.0,1870.0,928.0,TSMC,NVIDIA,,1306.0,40.8
3925,3925,NVIDIA GeForce GT 420 OEM,GPU,2010-09-03,40.0,50.0,116.0,585.0,700.0,TSMC,NVIDIA,,134.4,11.2
3928,3928,NVIDIA GeForce4 MX 440,GPU,2002-02-06,150.0,,65.0,29.0,275.0,TSMC,NVIDIA,,,
3930,3930,NVIDIA Tesla K40t,GPU,2013-11-22,28.0,245.0,561.0,7080.0,745.0,TSMC,NVIDIA,,5046.0,1682.0
3931,3931,NVIDIA GeForce RTX 2070 Mobile Refresh,GPU,2020-03-04,12.0,115.0,445.0,10800.0,1260.0,TSMC,NVIDIA,13410.0,6705.0,209.5
3933,3933,NVIDIA Quadro P620,GPU,2018-02-01,14.0,40.0,132.0,3300.0,1266.0,Samsung,NVIDIA,21.66,1386.0,43.33
3935,3935,NVIDIA GeForce2 PRO,GPU,2000-12-05,150.0,,88.0,25.0,200.0,TSMC,NVIDIA,,,
3938,3938,NVIDIA GRID M60-1Q,GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,,4825.0,150.8
3941,3941,NVIDIA GeForce 7600 GT Mac Edition,GPU,2006-09-02,90.0,40.0,125.0,177.0,560.0,TSMC,NVIDIA,,,
3942,3942,NVIDIA GeForce GT 650M Mac Edition,GPU,2012-07-12,28.0,45.0,118.0,1270.0,900.0,TSMC,NVIDIA,,691.2,28.8
3944,3944,NVIDIA GeForce FX Go5200 32M,GPU,2003-03-01,150.0,,124.0,45.0,200.0,TSMC,NVIDIA,,,
3946,3946,NVIDIA GeForce 8800 GS,GPU,2008-01-31,65.0,105.0,324.0,754.0,550.0,TSMC,NVIDIA,,264.0,
3947,3947,NVIDIA GeForce 6200 AGP,GPU,2005-04-04,110.0,,110.0,75.0,350.0,TSMC,NVIDIA,,,
3950,3950,NVIDIA GeForce GTX 560M,GPU,2011-05-30,40.0,75.0,238.0,1170.0,775.0,TSMC,NVIDIA,,595.2,49.6
3952,3952,NVIDIA Quadro FX 2800M,GPU,2009-12-01,65.0,75.0,324.0,754.0,600.0,TSMC,NVIDIA,,288.0,
3953,3953,NVIDIA GeForce GTX 770M,GPU,2013-05-30,28.0,75.0,221.0,2540.0,706.0,TSMC,NVIDIA,,1530.0,63.76
3959,3959,NVIDIA Quadro FX 3000G,GPU,2003-07-22,130.0,,207.0,135.0,400.0,TSMC,NVIDIA,,,
3960,3960,NVIDIA Quadro FX 1700M,GPU,2008-10-01,65.0,50.0,144.0,314.0,625.0,UMC,NVIDIA,,99.2,
3963,3963,NVIDIA GeForce GTX 1660 Ti Max-Q,GPU,2019-04-23,12.0,,284.0,6600.0,1140.0,TSMC,NVIDIA,8202.0,4101.0,128.2
3965,3965,NVIDIA Quadro FX 1300,GPU,2004-08-09,130.0,55.0,207.0,135.0,350.0,TSMC,NVIDIA,,,
3967,3967,NVIDIA GeForce Go 6800 Ultra,GPU,2005-02-24,130.0,89.0,225.0,222.0,450.0,TSMC,NVIDIA,,,
3968,3968,NVIDIA GeForce GT 610 PCIe x1,GPU,2012-04-02,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA,,155.5,12.96
3969,3969,NVIDIA GeForce GT 330 OEM,GPU,2010-02-02,40.0,75.0,144.0,727.0,550.0,TSMC,NVIDIA,,257.3,
3970,3970,NVIDIA GRID K120Q,GPU,2014-07-02,28.0,130.0,118.0,1270.0,850.0,TSMC,NVIDIA,,326.4,13.6
3972,3972,NVIDIA Quadro K5000 SYNC,GPU,2013-01-25,28.0,122.0,294.0,3540.0,706.0,TSMC,NVIDIA,,2169.0,90.37
3973,3973,NVIDIA P106-100,GPU,2017-06-19,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA,68.36,4375.0,136.7
3982,3982,NVIDIA GeForce PCX 5900,GPU,2003-03-17,130.0,,207.0,135.0,350.0,TSMC,NVIDIA,,,
3983,3983,NVIDIA GeForce 6600 GT,GPU,2004-08-12,110.0,,154.0,146.0,500.0,TSMC,NVIDIA,,,
3985,3985,NVIDIA Quadro K6000 SDI,GPU,2013-07-23,28.0,239.0,561.0,7080.0,902.0,TSMC,NVIDIA,,5196.0,1732.0
3987,3987,NVIDIA GeForce 8200,GPU,2007-04-17,80.0,40.0,127.0,210.0,500.0,Unknown,NVIDIA,,38.4,
3989,3989,NVIDIA GeForce GT 220 OEM,GPU,2009-10-12,40.0,58.0,144.0,727.0,506.0,TSMC,NVIDIA,,97.15,
3991,3991,NVIDIA GeForce 8300 GS,GPU,2007-04-17,80.0,40.0,127.0,210.0,459.0,TSMC,NVIDIA,,14.69,
3992,3992,NVIDIA Tesla V100 SXM3 32 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1290.0,TSMC,NVIDIA,31330.0,15670.0,7834.0
3993,3993,NVIDIA GeForce 9800M GS,GPU,2008-11-01,65.0,60.0,240.0,505.0,530.0,TSMC,NVIDIA,,169.6,
4000,4000,NVIDIA GeForce GT 415 OEM,GPU,2010-09-03,40.0,32.0,100.0,486.0,625.0,TSMC,NVIDIA,,130.6,
4001,4001,NVIDIA GeForce MX130,GPU,2017-11-17,28.0,30.0,,,1109.0,TSMC,NVIDIA,,913.2,28.54
4002,4002,NVIDIA GeForce FX 5200,GPU,2003-03-06,150.0,,124.0,45.0,250.0,TSMC,NVIDIA,,,
4003,4003,NVIDIA GeForce GT 430 OEM,GPU,2010-10-11,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
4004,4004,NVIDIA GeForce GTX 460,GPU,2010-07-12,40.0,160.0,332.0,1950.0,675.0,TSMC,NVIDIA,,907.2,75.6
4008,4008,NVIDIA Quadro K2200M,GPU,2014-07-19,28.0,65.0,148.0,1870.0,667.0,TSMC,NVIDIA,,853.8,26.68
4013,4013,NVIDIA GeForce GT 755M,GPU,2013-06-25,28.0,50.0,118.0,1270.0,980.0,TSMC,NVIDIA,,752.6,31.36
4014,4014,NVIDIA Tesla P100 DGXS,GPU,2016-04-05,16.0,300.0,610.0,15300.0,1328.0,TSMC,NVIDIA,21220.0,10610.0,5304.0
4016,4016,NVIDIA Quadro 400,GPU,2011-04-05,40.0,32.0,100.0,486.0,450.0,TSMC,NVIDIA,,108.0,
4017,4017,NVIDIA GeForce4 410 Go,GPU,2002-02-06,150.0,,65.0,29.0,200.0,TSMC,NVIDIA,,,
4024,4024,NVIDIA GeForce 9300M G,GPU,2008-02-01,80.0,13.0,127.0,210.0,400.0,TSMC,NVIDIA,,25.6,
4026,4026,NVIDIA GeForce 6800 LE,GPU,2004-07-21,130.0,,287.0,222.0,300.0,TSMC,NVIDIA,,,
4028,4028,NVIDIA Quadro NVS 140M,GPU,2007-05-09,80.0,10.0,127.0,210.0,400.0,TSMC,NVIDIA,,25.6,
4029,4029,NVIDIA GeForce GTX 260,GPU,2008-06-16,65.0,182.0,576.0,1400.0,576.0,TSMC,NVIDIA,,476.9,59.62
4031,4031,NVIDIA GeForce GT 240,GPU,2009-11-17,40.0,69.0,144.0,727.0,550.0,TSMC,NVIDIA,,257.3,
4032,4032,NVIDIA GeForce GT 610,GPU,2012-04-02,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA,,155.5,12.96
4034,4034,NVIDIA Quadro FX 1700 Mac Edition,GPU,2008-09-27,80.0,42.0,169.0,289.0,520.0,TSMC,NVIDIA,,66.56,
4037,4037,NVIDIA Quadro K4000M,GPU,2012-06-01,28.0,100.0,294.0,3540.0,601.0,TSMC,NVIDIA,,1154.0,48.08
4038,4038,NVIDIA Tesla M2050,GPU,2011-07-25,40.0,225.0,529.0,3100.0,575.0,TSMC,NVIDIA,,1030.0,515.2
4040,4040,NVIDIA GeForce PCX 5300,GPU,2004-02-17,150.0,,91.0,45.0,250.0,TSMC,NVIDIA,,,
4042,4042,NVIDIA GeForce GTX 1080 Ti 10 GB,GPU,NaT,16.0,250.0,471.0,11800.0,1557.0,TSMC,NVIDIA,167.0,10690.0,334.0
4043,4043,NVIDIA GeForce RTX 3060,GPU,2021-01-12,8.0,170.0,276.0,13250.0,1320.0,Samsung,NVIDIA,12740.0,12740.0,199.0
4044,4044,NVIDIA Tesla M10,GPU,2016-05-18,28.0,225.0,148.0,1870.0,1033.0,TSMC,NVIDIA,,1672.0,52.24
4045,4045,NVIDIA GeForce 7025 + nForce 630a,GPU,2006-02-01,90.0,,81.0,112.0,425.0,Unknown,NVIDIA,,,
4046,4046,NVIDIA GeForce GTX 760A,GPU,2014-03-17,28.0,55.0,221.0,2540.0,628.0,TSMC,NVIDIA,,1009.0,42.05
4047,4047,NVIDIA GeForce RTX 2060 Mobile,GPU,2019-01-29,12.0,115.0,445.0,10800.0,960.0,TSMC,NVIDIA,9216.0,4608.0,144.0
4051,4051,NVIDIA Quadro RTX 6000,GPU,2018-08-13,12.0,260.0,754.0,18600.0,1440.0,TSMC,NVIDIA,32619.999999999996,16309.999999999998,509.8
4052,4052,NVIDIA GeForce RTX 2070 SUPER,GPU,2019-07-09,12.0,215.0,545.0,13600.0,1605.0,TSMC,NVIDIA,18120.0,9062.0,283.2
4055,4055,NVIDIA GeForce 9600 GT Mac Edition,GPU,2008-12-22,65.0,95.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,
4059,4059,NVIDIA Quadro K500M,GPU,2012-06-01,28.0,35.0,118.0,1270.0,850.0,TSMC,NVIDIA,,326.4,13.6
4061,4061,NVIDIA GeForce2 GTS PRO,GPU,2000-04-26,150.0,,88.0,25.0,200.0,TSMC,NVIDIA,,,
4064,4064,NVIDIA Tesla S870,GPU,2007-05-02,90.0,800.0,484.0,681.0,600.0,TSMC,NVIDIA,,345.6,
4065,4065,NVIDIA GeForce G103M,GPU,2009-09-01,65.0,14.0,86.0,210.0,640.0,TSMC,NVIDIA,,25.6,
4067,4067,NVIDIA GeForce 9500 GT Rev. 2,GPU,2008-07-29,65.0,50.0,144.0,314.0,600.0,UMC,NVIDIA,,96.0,
4068,4068,NVIDIA GeForce 705A,GPU,2014-07-01,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,,91.2,7.6
4069,4069,NVIDIA ION,GPU,2008-06-03,65.0,20.0,162.0,282.0,450.0,Unknown,NVIDIA,,35.2,
4074,4074,NVIDIA GeForce 6150 SE + nForce 430,GPU,2004-10-11,90.0,,,,425.0,Unknown,NVIDIA,,,
4078,4078,NVIDIA Quadro FX 3400,GPU,2004-06-28,130.0,101.0,287.0,222.0,350.0,TSMC,NVIDIA,,,
4079,4079,NVIDIA GeForce4 Ti 4200,GPU,2002-02-06,150.0,,142.0,63.0,250.0,TSMC,NVIDIA,,,
4080,4080,NVIDIA Quadro NVS 150M,GPU,2008-08-15,65.0,10.0,86.0,210.0,530.0,TSMC,NVIDIA,,20.8,
4082,4082,NVIDIA GeForce 8400 SE,GPU,2008-08-01,80.0,50.0,127.0,210.0,459.0,TSMC,NVIDIA,,29.38,
4085,4085,NVIDIA GeForce 6800 GT,GPU,2004-04-14,130.0,,287.0,222.0,350.0,TSMC,NVIDIA,,,
4086,4086,NVIDIA GeForce 6200 LE PCI,GPU,2004-10-11,110.0,,154.0,146.0,300.0,TSMC,NVIDIA,,,
4088,4088,NVIDIA GeForce 9600 GSO 512,GPU,2008-10-23,65.0,90.0,240.0,505.0,650.0,TSMC,NVIDIA,,156.0,
4091,4091,NVIDIA Quadro 500M,GPU,2011-02-22,40.0,35.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
4092,4092,NVIDIA GeForce2 MX + nForce 420,GPU,2001-06-04,180.0,,65.0,20.0,175.0,Unknown,NVIDIA,,,
4093,4093,NVIDIA GeForce GTX 1650 Ti Mobile,GPU,2020-04-02,12.0,50.0,200.0,4700.0,1350.0,TSMC,NVIDIA,6083.0,3041.0,95.04
4096,4096,NVIDIA Quadro FX 4800,GPU,2008-11-11,55.0,150.0,470.0,1400.0,602.0,TSMC,NVIDIA,,462.3,57.79
4101,4101,NVIDIA GeForce 8100 + nForce 720a,GPU,2007-04-17,80.0,40.0,127.0,210.0,500.0,Unknown,NVIDIA,,38.4,
4102,4102,NVIDIA Tesla K20c,GPU,2012-11-12,28.0,225.0,561.0,7080.0,706.0,TSMC,NVIDIA,,3524.0,1175.0
4103,4103,NVIDIA GeForce GT 730M,GPU,2013-01-20,28.0,33.0,118.0,1270.0,725.0,TSMC,NVIDIA,,556.8,23.2
4105,4105,NVIDIA GeForce 7900 GS,GPU,2006-05-01,90.0,49.0,196.0,278.0,450.0,TSMC,NVIDIA,,,
4106,4106,NVIDIA GeForce GT 140 OEM,GPU,2009-03-10,55.0,105.0,196.0,505.0,650.0,TSMC,NVIDIA,,208.0,
4112,4112,NVIDIA Quadro K4100M,GPU,2013-07-23,28.0,100.0,294.0,3540.0,706.0,TSMC,NVIDIA,,1627.0,67.78
4113,4113,NVIDIA GeForce GT 750M Mac Edition,GPU,2013-11-08,28.0,50.0,118.0,1270.0,926.0,TSMC,NVIDIA,,711.2,29.63
4114,4114,NVIDIA GeForce 800A,GPU,2014-03-17,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,,91.2,7.6
4116,4116,NVIDIA GeForce GTX 280M,GPU,2009-03-03,65.0,75.0,324.0,754.0,585.0,TSMC,NVIDIA,,374.5,
4117,4117,NVIDIA Quadro FX 3600M,GPU,2008-02-23,65.0,70.0,324.0,754.0,500.0,TSMC,NVIDIA,,160.0,
4118,4118,NVIDIA Quadro RTX 8000,GPU,2018-08-13,12.0,260.0,754.0,18600.0,1395.0,TSMC,NVIDIA,32619.999999999996,16309.999999999998,509.8
4120,4120,NVIDIA GeForce 9600M GS,GPU,2008-06-03,55.0,20.0,121.0,314.0,430.0,TSMC,NVIDIA,,68.8,
4125,4125,NVIDIA GeForce GT 645M,GPU,2012-10-01,28.0,32.0,118.0,1270.0,709.0,TSMC,NVIDIA,,544.5,22.69
4126,4126,NVIDIA GeForce GTX 850A,GPU,2014-03-17,28.0,45.0,148.0,1870.0,902.0,TSMC,NVIDIA,,1198.0,37.44
4127,4127,NVIDIA GeForce4 Ti 4800 SE,GPU,2003-02-16,150.0,,101.0,36.0,275.0,TSMC,NVIDIA,,,
4129,4129,NVIDIA Quadro FX 380M,GPU,2010-01-07,40.0,25.0,57.0,260.0,606.0,TSMC,NVIDIA,,46.98,
4130,4130,NVIDIA Quadro FX 4500,GPU,2005-07-28,110.0,109.0,333.0,302.0,430.0,TSMC,NVIDIA,,,
4135,4135,NVIDIA GeForce FX 5500 PCI,GPU,2004-03-17,150.0,,91.0,45.0,270.0,TSMC,NVIDIA,,,
4141,4141,NVIDIA GeForce 9400 GT,GPU,2008-08-27,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,44.8,
4144,4144,NVIDIA GeForce 8800 GTS Core 112,GPU,2007-11-19,90.0,150.0,484.0,681.0,500.0,TSMC,NVIDIA,,268.8,
4145,4145,NVIDIA Quadro RTX 8000 Passive,GPU,2018-08-13,12.0,260.0,754.0,18600.0,1230.0,TSMC,NVIDIA,29860.0,14930.0,466.6
4146,4146,NVIDIA Tesla C1060,GPU,2009-04-09,55.0,188.0,470.0,1400.0,610.0,TSMC,NVIDIA,,622.1,77.76
